SourceFile,FileName,FileSize,Model,DateTimeOriginal,ImageSize,FocalLength,ShutterSpeed,Aperture,ISO,WhiteBalance,Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000127.JPG,17_24_BC_000127.JPG,856 kB,,2018:12:09 12:46:11,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/31_06_WHIP_0002.JPG,31_06_WHIP_0002.JPG,820 kB,BTC5HDP,2017:01:01 01:25:51,2000x1111,42.0 mm,Jan-64,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000021.JPG,14_22_DON_000021.JPG,825 kB,,2018:12:16 19:18:32,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000128.JPG,17_24_BC_000128.JPG,850 kB,,2018:12:09 12:46:11,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0041.JPG,21_21_DON_0041.JPG,762 kB,BTC5HDP,2019:01:25 21:57:24,2000x1111,42.0 mm,24-Jan,2.4,100,Unknown (288),"Auto, Fired"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000129.JPG,17_24_BC_000129.JPG,846 kB,,2018:12:09 12:46:12,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/25_09_SH_0004.JPG,25_09_SH_0004.JPG,819 kB,BTC5HDP,2018:11:13 15:53:46,2000x1111,42.0 mm,15-Jan,2.4,200,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000130.JPG,17_24_BC_000130.JPG,837 kB,,2018:12:13 10:18:18,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0042.JPG,21_21_DON_0042.JPG,845 kB,BTC5HDP,2019:01:30 16:52:03,2000x1111,42.0 mm,Jan-40,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000131.JPG,17_24_BC_000131.JPG,834 kB,,2018:12:13 10:18:19,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000022.JPG,14_22_DON_000022.JPG,842 kB,,2018:12:16 19:25:14,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000132.JPG,17_24_BC_000132.JPG,832 kB,,2018:12:13 10:18:19,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0043.JPG,21_21_DON_0043.JPG,854 kB,BTC5HDP,2019:01:30 16:52:05,2000x1111,42.0 mm,Jan-40,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000133.JPG,17_24_BC_000133.JPG,834 kB,,2018:12:13 10:20:25,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0012.JPG,23_03_SH_0012.JPG,869 kB,BTC5HDP,2018:11:20 10:18:30,2000x1111,42.0 mm,1/166,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000134.JPG,17_24_BC_000134.JPG,830 kB,,2018:12:13 10:20:26,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0044.JPG,21_21_DON_0044.JPG,853 kB,BTC5HDP,2019:01:30 16:52:07,2000x1111,42.0 mm,Jan-40,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000135.JPG,17_24_BC_000135.JPG,827 kB,,2018:12:13 10:20:26,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000023.JPG,14_22_DON_000023.JPG,840 kB,,2018:12:16 19:25:14,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000136.JPG,17_24_BC_000136.JPG,834 kB,,2018:12:14 15:02:04,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0045.JPG,21_21_DON_0045.JPG,724 kB,BTC5HDP,2019:02:07 22:53:37,2000x1111,42.0 mm,20-Jan,2.4,1600,Unknown (288),"Auto, Fired"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000137.JPG,17_24_BC_000137.JPG,836 kB,,2018:12:14 15:02:05,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000007.JPG,03_05_SH_000007.JPG,874 kB,,2018:11:22 09:00:17,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000138.JPG,17_24_BC_000138.JPG,838 kB,,2018:12:14 15:02:05,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0046.JPG,21_21_DON_0046.JPG,742 kB,BTC5HDP,2019:02:07 22:53:39,2000x1111,42.0 mm,20-Jan,2.4,800,Unknown (288),"Auto, Fired"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000139.JPG,17_24_BC_000139.JPG,813 kB,,2018:12:16 07:46:04,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000024.JPG,14_22_DON_000024.JPG,840 kB,,2018:12:16 19:25:15,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000140.JPG,17_24_BC_000140.JPG,801 kB,,2018:12:16 07:46:05,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0047.JPG,21_21_DON_0047.JPG,864 kB,BTC5HDP,2019:02:07 22:53:41,2000x1111,42.0 mm,20-Jan,2.4,800,Unknown (288),"Auto, Fired"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000141.JPG,17_24_BC_000141.JPG,868 kB,,2018:12:16 07:46:06,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0013.JPG,23_03_SH_0013.JPG,769 kB,BTC5HDP,2018:11:21 12:53:35,2000x1111,42.0 mm,1/664,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000142.JPG,17_24_BC_000142.JPG,835 kB,,2018:12:16 07:48:04,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0048.JPG,21_21_DON_0048.JPG,775 kB,BTC5HDP,2019:02:08 12:51:43,2000x1111,42.0 mm,1/899,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000143.JPG,17_24_BC_000143.JPG,837 kB,,2018:12:16 07:48:05,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000025.JPG,14_22_DON_000025.JPG,860 kB,,2018:12:18 07:23:06,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000144.JPG,17_24_BC_000144.JPG,837 kB,,2018:12:16 07:48:05,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0049.JPG,21_21_DON_0049.JPG,829 kB,BTC5HDP,2019:02:08 12:51:45,2000x1111,42.0 mm,1/790,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000145.JPG,17_24_BC_000145.JPG,812 kB,,2018:12:16 07:50:24,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000003.JPG,15_14_DEG_000003.JPG,867 kB,,2018:12:01 08:16:56,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000146.JPG,17_24_BC_000146.JPG,815 kB,,2018:12:16 07:50:25,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0050.JPG,21_21_DON_0050.JPG,799 kB,BTC5HDP,2019:02:08 12:51:46,2000x1111,42.0 mm,1/800,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000147.JPG,17_24_BC_000147.JPG,813 kB,,2018:12:16 07:50:25,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000026.JPG,14_22_DON_000026.JPG,857 kB,,2018:12:18 07:23:07,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000148.JPG,17_24_BC_000148.JPG,832 kB,,2018:12:16 14:29:31,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0051.JPG,21_21_DON_0051.JPG,790 kB,BTC5HDP,2019:02:08 13:33:42,2000x1111,42.0 mm,1/1798,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000149.JPG,17_24_BC_000149.JPG,833 kB,,2018:12:16 14:29:32,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0014.JPG,23_03_SH_0014.JPG,768 kB,BTC5HDP,2018:11:21 12:53:37,2000x1111,42.0 mm,1/583,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000150.JPG,17_24_BC_000150.JPG,832 kB,,2018:12:16 14:29:32,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0052.JPG,21_21_DON_0052.JPG,761 kB,BTC5HDP,2019:02:08 13:33:44,2000x1111,42.0 mm,1/1798,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000151.JPG,17_24_BC_000151.JPG,832 kB,,2018:12:16 14:35:55,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000027.JPG,14_22_DON_000027.JPG,860 kB,,2018:12:18 07:23:08,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000152.JPG,17_24_BC_000152.JPG,832 kB,,2018:12:16 14:35:56,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0053.JPG,21_21_DON_0053.JPG,787 kB,BTC5HDP,2019:02:08 13:33:46,2000x1111,42.0 mm,1/1798,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000153.JPG,17_24_BC_000153.JPG,830 kB,,2018:12:16 14:35:56,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000008.JPG,03_05_SH_000008.JPG,873 kB,,2018:11:22 09:00:18,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000154.JPG,17_24_BC_000154.JPG,816 kB,,2018:12:16 14:56:55,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0054.JPG,21_21_DON_0054.JPG,801 kB,BTC5HDP,2019:02:08 13:54:00,2000x1111,42.0 mm,1/470,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000155.JPG,17_24_BC_000155.JPG,816 kB,,2018:12:16 14:56:56,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000028.JPG,14_22_DON_000028.JPG,867 kB,,2018:12:18 16:00:23,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000156.JPG,17_24_BC_000156.JPG,815 kB,,2018:12:16 14:56:56,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0055.JPG,21_21_DON_0055.JPG,789 kB,BTC5HDP,2019:02:08 13:54:02,2000x1111,42.0 mm,1/470,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000157.JPG,17_24_BC_000157.JPG,779 kB,,2018:12:17 21:15:37,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0015.JPG,23_03_SH_0015.JPG,771 kB,BTC5HDP,2018:11:21 12:53:39,2000x1111,42.0 mm,1/558,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000158.JPG,17_24_BC_000158.JPG,778 kB,,2018:12:17 21:15:37,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0056.JPG,21_21_DON_0056.JPG,779 kB,BTC5HDP,2019:02:08 13:54:04,2000x1111,42.0 mm,1/480,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000159.JPG,17_24_BC_000159.JPG,776 kB,,2018:12:17 21:15:38,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000029.JPG,14_22_DON_000029.JPG,866 kB,,2018:12:18 16:00:24,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000160.JPG,17_24_BC_000160.JPG,866 kB,,2018:12:22 09:22:41,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0057.JPG,21_21_DON_0057.JPG,775 kB,BTC5HDP,2019:02:08 14:08:29,2000x1111,42.0 mm,1/664,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000161.JPG,17_24_BC_000161.JPG,866 kB,,2018:12:22 09:22:41,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/25_09_SH_0005.JPG,25_09_SH_0005.JPG,848 kB,BTC5HDP,2018:11:13 15:53:48,2000x1111,42.0 mm,15-Jan,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000162.JPG,17_24_BC_000162.JPG,864 kB,,2018:12:22 09:22:42,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0058.JPG,21_21_DON_0058.JPG,799 kB,BTC5HDP,2019:02:08 14:08:31,2000x1111,42.0 mm,1/664,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000163.JPG,17_24_BC_000163.JPG,876 kB,,2018:12:22 09:28:14,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000030.JPG,14_22_DON_000030.JPG,862 kB,,2018:12:18 16:00:24,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000164.JPG,17_24_BC_000164.JPG,879 kB,,2018:12:22 09:28:14,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0059.JPG,21_21_DON_0059.JPG,768 kB,BTC5HDP,2019:02:08 14:08:33,2000x1111,42.0 mm,1/693,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000165.JPG,17_24_BC_000165.JPG,878 kB,,2018:12:22 09:28:15,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0016.JPG,23_03_SH_0016.JPG,800 kB,BTC5HDP,2018:11:21 18:22:51,2000x1111,42.0 mm,20-Jan,2.4,1600,Unknown (288),"Auto, Fired"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000166.JPG,17_24_BC_000166.JPG,801 kB,,2018:12:23 09:47:11,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0060.JPG,21_21_DON_0060.JPG,876 kB,BTC5HDP,2019:02:08 14:18:37,2000x1111,42.0 mm,1/470,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000167.JPG,17_24_BC_000167.JPG,801 kB,,2018:12:23 09:47:11,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000031.JPG,14_22_DON_000031.JPG,813 kB,,2018:12:18 23:06:02,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000168.JPG,17_24_BC_000168.JPG,801 kB,,2018:12:23 09:47:11,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0061.JPG,21_21_DON_0061.JPG,777 kB,BTC5HDP,2019:02:08 14:18:39,2000x1111,42.0 mm,1/450,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000169.JPG,17_24_BC_000169.JPG,874 kB,,2018:12:23 09:49:21,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000009.JPG,03_05_SH_000009.JPG,874 kB,,2018:11:22 09:00:18,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000170.JPG,17_24_BC_000170.JPG,875 kB,,2018:12:23 09:49:21,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0062.JPG,21_21_DON_0062.JPG,766 kB,BTC5HDP,2019:02:08 14:18:41,2000x1111,42.0 mm,1/450,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000171.JPG,17_24_BC_000171.JPG,872 kB,,2018:12:23 09:49:22,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000032.JPG,14_22_DON_000032.JPG,804 kB,,2018:12:18 23:06:02,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000172.JPG,17_24_BC_000172.JPG,870 kB,,2018:12:23 09:51:35,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0063.JPG,21_21_DON_0063.JPG,830 kB,BTC5HDP,2019:02:08 14:36:56,2000x1111,42.0 mm,1/362,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000173.JPG,17_24_BC_000173.JPG,871 kB,,2018:12:23 09:51:35,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0017.JPG,23_03_SH_0017.JPG,730 kB,BTC5HDP,2018:11:21 18:22:53,2000x1111,42.0 mm,Jan-40,2.4,100,Unknown (288),"Auto, Fired"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000174.JPG,17_24_BC_000174.JPG,871 kB,,2018:12:23 09:51:36,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0064.JPG,21_21_DON_0064.JPG,785 kB,BTC5HDP,2019:02:08 14:36:58,2000x1111,42.0 mm,1/395,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000175.JPG,17_24_BC_000175.JPG,878 kB,,2018:12:25 08:32:10,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000033.JPG,14_22_DON_000033.JPG,871 kB,,2018:12:18 23:06:03,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000176.JPG,17_24_BC_000176.JPG,879 kB,,2018:12:25 08:32:10,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0065.JPG,21_21_DON_0065.JPG,828 kB,BTC5HDP,2019:02:08 14:37:00,2000x1111,42.0 mm,1/362,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000177.JPG,17_24_BC_000177.JPG,830 kB,,2018:12:25 08:32:11,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0002.JPG,29_19_DEG_0002.JPG,756 kB,BTC5HDP,2018:11:26 22:52:03,2000x1111,42.0 mm,20-Jan,2.4,200,Unknown (288),"Auto, Fired"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000178.JPG,17_24_BC_000178.JPG,802 kB,,2018:12:25 12:20:31,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0066.JPG,21_21_DON_0066.JPG,773 kB,BTC5HDP,2019:02:08 14:39:06,2000x1111,42.0 mm,1/450,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000179.JPG,17_24_BC_000179.JPG,801 kB,,2018:12:25 12:20:31,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000034.JPG,14_22_DON_000034.JPG,804 kB,,2018:12:19 06:20:30,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000180.JPG,17_24_BC_000180.JPG,802 kB,,2018:12:25 12:20:32,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0067.JPG,21_21_DON_0067.JPG,784 kB,BTC5HDP,2019:02:08 14:39:08,2000x1111,42.0 mm,1/450,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000181.JPG,17_24_BC_000181.JPG,755 kB,,2018:12:25 23:23:06,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0018.JPG,23_03_SH_0018.JPG,722 kB,BTC5HDP,2018:11:21 18:22:55,2000x1111,42.0 mm,Jan-50,2.4,100,Unknown (288),"Auto, Fired"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000182.JPG,17_24_BC_000182.JPG,870 kB,,2018:12:25 23:23:07,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0068.JPG,21_21_DON_0068.JPG,765 kB,BTC5HDP,2019:02:08 14:39:10,2000x1111,42.0 mm,1/450,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000183.JPG,17_24_BC_000183.JPG,824 kB,,2018:12:25 23:23:07,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000035.JPG,14_22_DON_000035.JPG,873 kB,,2018:12:19 06:20:31,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000184.JPG,17_24_BC_000184.JPG,872 kB,,2018:12:26 08:54:31,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0069.JPG,21_21_DON_0069.JPG,872 kB,BTC5HDP,2019:02:08 15:20:22,2000x1111,42.0 mm,1/636,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000185.JPG,17_24_BC_000185.JPG,873 kB,,2018:12:26 08:54:32,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000010.JPG,03_05_SH_000010.JPG,617 kB,,2018:11:25 13:38:06,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000186.JPG,17_24_BC_000186.JPG,871 kB,,2018:12:26 08:54:32,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0070.JPG,21_21_DON_0070.JPG,797 kB,BTC5HDP,2019:02:08 15:20:24,2000x1111,42.0 mm,1/609,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000187.JPG,17_24_BC_000187.JPG,860 kB,,2018:12:29 10:10:03,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000036.JPG,14_22_DON_000036.JPG,859 kB,,2018:12:19 06:20:31,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000188.JPG,17_24_BC_000188.JPG,859 kB,,2018:12:29 10:10:03,2000x1500,,0,2.8,100,,No Flash
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0071.JPG,21_21_DON_0071.JPG,778 kB,BTC5HDP,2019:02:08 15:20:26,2000x1111,42.0 mm,1/609,2.4,100,Unknown (288),"Auto, Did not fire"
/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000189.JPG,17_24_BC_000189.JPG,860 kB,,2018:12:29 10:10:03,2000x1500,,0,2.8,100,,No Flash
