SourceFile,FileName,FileSize,Model,DateTimeOriginal,ImageSize,FocalLength,ShutterSpeed,Aperture,ISO,WhiteBalance,Flash
./17_08_BC_000021.JPG,17_08_BC_000021.JPG,819 kB,,2019:03:25 07:57:54,2000x1500,,0,2.8,100,,No Flash
./11_21_BC_000005.JPG,11_21_BC_000005.JPG,840 kB,,2019:03:09 12:15:12,2000x1500,,0,2.8,100,,No Flash
./17_08_BC_000022.JPG,17_08_BC_000022.JPG,824 kB,,2019:03:25 08:00:25,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0011.JPG,24_18_BC_0011.JPG,757 kB,BTC5HDP,2019:03:11 04:01:04,2000x1111,42.0 mm,1/36,2.4,100,Unknown (288),"Auto, Fired"
./17_08_BC_000023.JPG,17_08_BC_000023.JPG,821 kB,,2019:03:25 08:00:25,2000x1500,,0,2.8,100,,No Flash
./._30_22_BC_0005.JPG,._30_22_BC_0005.JPG,4.0 kB,,,,,,,,,
./17_08_BC_000024.JPG,17_08_BC_000024.JPG,823 kB,,2019:03:25 08:00:26,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0012.JPG,24_18_BC_0012.JPG,777 kB,BTC5HDP,2019:03:11 04:01:06,2000x1111,42.0 mm,1/41,2.4,100,Unknown (288),"Auto, Fired"
./17_08_BC_000025.JPG,17_08_BC_000025.JPG,852 kB,,2019:03:27 09:28:18,2000x1500,,0,2.8,100,,No Flash
./11_21_BC_000006.JPG,11_21_BC_000006.JPG,840 kB,,2019:03:09 12:15:12,2000x1500,,0,2.8,100,,No Flash
./17_08_BC_000026.JPG,17_08_BC_000026.JPG,851 kB,,2019:03:27 09:28:18,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0013.JPG,24_18_BC_0013.JPG,757 kB,BTC5HDP,2019:03:11 04:02:07,2000x1111,42.0 mm,1/32,2.4,100,Unknown (288),"Auto, Fired"
./17_08_BC_000027.JPG,17_08_BC_000027.JPG,850 kB,,2019:03:27 09:28:19,2000x1500,,0,2.8,100,,No Flash
./30_22_BC_0003.JPG,30_22_BC_0003.JPG,729 kB,BTC5HDP,2019:03:04 18:30:29,2000x1111,42.0 mm,1/24,2.4,100,Unknown (288),"Auto, Fired"
./17_08_BC_000028.JPG,17_08_BC_000028.JPG,778 kB,,2019:03:27 22:10:14,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0014.JPG,24_18_BC_0014.JPG,751 kB,BTC5HDP,2019:03:11 04:02:09,2000x1111,42.0 mm,1/36,2.4,100,Unknown (288),"Auto, Fired"
./17_08_BC_000029.JPG,17_08_BC_000029.JPG,775 kB,,2019:03:27 22:10:15,2000x1500,,0,2.8,100,,No Flash
./11_21_BC_000007.JPG,11_21_BC_000007.JPG,856 kB,,2019:03:12 14:29:06,2000x1500,,0,2.8,100,,No Flash
./17_08_BC_000030.JPG,17_08_BC_000030.JPG,773 kB,,2019:03:27 22:10:15,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0015.JPG,24_18_BC_0015.JPG,753 kB,BTC5HDP,2019:03:11 04:02:11,2000x1111,42.0 mm,1/36,2.4,100,Unknown (288),"Auto, Fired"
