"","SourceFile","FileName","FileSize","Model","DateTimeOriginal","ImageSize","FocalLength","ShutterSpeed","Aperture","ISO","WhiteBalance","Flash","Event"
"12370","./18_18_DEG_001975.JPG","18_18_DEG_001975.JPG","835 kB","",2019-08-27 11:32:21,"2000x1500","","0",2.8,100,"","No Flash",3775
"12371","./18_18_DEG_001976.JPG","18_18_DEG_001976.JPG","828 kB","",2019-08-27 11:32:22,"2000x1500","","0",2.8,100,"","No Flash",3775
"12372","./18_18_DEG_001977.JPG","18_18_DEG_001977.JPG","830 kB","",2019-08-27 11:32:22,"2000x1500","","0",2.8,100,"","No Flash",3775
"12373","./28_08_DEG_1618.JPG","28_08_DEG_1618.JPG","836 kB","BTC5HDP",2019-08-27 11:32:57,"2000x1111","42.0 mm","1/173",2.4,100,"Unknown (288)","Auto, Did not fire",3775
"12374","./28_08_DEG_1619.JPG","28_08_DEG_1619.JPG","856 kB","BTC5HDP",2019-08-27 11:32:59,"2000x1111","42.0 mm","1/200",2.4,100,"Unknown (288)","Auto, Did not fire",3775
"12375","./28_08_DEG_1620.JPG","28_08_DEG_1620.JPG","865 kB","BTC5HDP",2019-08-27 11:33:01,"2000x1111","42.0 mm","Jan-73",2.4,100,"Unknown (288)","Auto, Did not fire",3775
"12376","./28_08_DEG_1621.JPG","28_08_DEG_1621.JPG","869 kB","BTC5HDP",2019-08-27 11:39:23,"2000x1111","42.0 mm","Jan-73",2.4,100,"Unknown (288)","Auto, Did not fire",3776
"12377","./28_08_DEG_1622.JPG","28_08_DEG_1622.JPG","867 kB","BTC5HDP",2019-08-27 11:39:26,"2000x1111","42.0 mm","Jan-73",2.4,100,"Unknown (288)","Auto, Did not fire",3776
"12378","./28_08_DEG_1623.JPG","28_08_DEG_1623.JPG","873 kB","BTC5HDP",2019-08-27 11:39:27,"2000x1111","42.0 mm","Jan-64",2.4,100,"Unknown (288)","Auto, Did not fire",3776
"12379","./18_18_DEG_001978.JPG","18_18_DEG_001978.JPG","864 kB","",2019-08-27 11:40:04,"2000x1500","","0",2.8,100,"","No Flash",3776
"12380","./18_18_DEG_001979.JPG","18_18_DEG_001979.JPG","863 kB","",2019-08-27 11:40:04,"2000x1500","","0",2.8,100,"","No Flash",3776
"12381","./18_18_DEG_001980.JPG","18_18_DEG_001980.JPG","862 kB","",2019-08-27 11:40:05,"2000x1500","","0",2.8,100,"","No Flash",3776
"12382","./28_08_DEG_1624.JPG","28_08_DEG_1624.JPG","852 kB","BTC5HDP",2019-08-27 11:43:02,"2000x1111","42.0 mm","Jan-73",2.4,100,"Unknown (288)","Auto, Did not fire",3777
"12383","./28_08_DEG_1625.JPG","28_08_DEG_1625.JPG","828 kB","BTC5HDP",2019-08-27 11:43:05,"2000x1111","42.0 mm","Jan-87",2.4,100,"Unknown (288)","Auto, Did not fire",3777
"12384","./28_08_DEG_1626.JPG","28_08_DEG_1626.JPG","878 kB","BTC5HDP",2019-08-27 11:43:07,"2000x1111","42.0 mm","Jan-79",2.4,100,"Unknown (288)","Auto, Did not fire",3777
"12385","./28_08_DEG_1627.JPG","28_08_DEG_1627.JPG","862 kB","BTC5HDP",2019-08-27 11:48:36,"2000x1111","42.0 mm","Jan-52",2.4,100,"Unknown (288)","Auto, Did not fire",3778
"12386","./18_18_DEG_001981.JPG","18_18_DEG_001981.JPG","841 kB","",2019-08-27 11:48:37,"2000x1500","","0",2.8,100,"","No Flash",3778
