SourceFile,FileName,FileSize,Model,DateTimeOriginal,ImageSize,FocalLength,ShutterSpeed,Aperture,ISO,WhiteBalance,Flash
./._21_40_DON_1023.JPG,._21_40_DON_1023.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1024.JPG,21_40_DON_1024.JPG,816 kB,BTC5HDP,2019:11:01 08:08:12,2000x1111,42.0 mm,1/40,2.4,200,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1024.JPG,._21_40_DON_1024.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1025.JPG,21_40_DON_1025.JPG,816 kB,BTC5HDP,2019:11:01 08:08:15,2000x1111,42.0 mm,1/40,2.4,200,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1025.JPG,._21_40_DON_1025.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1026.JPG,21_40_DON_1026.JPG,820 kB,BTC5HDP,2019:11:01 08:08:16,2000x1111,42.0 mm,1/40,2.4,200,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1026.JPG,._21_40_DON_1026.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1027.JPG,21_40_DON_1027.JPG,782 kB,BTC5HDP,2019:11:01 08:11:58,2000x1111,42.0 mm,1/40,2.4,200,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1027.JPG,._21_40_DON_1027.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1028.JPG,21_40_DON_1028.JPG,789 kB,BTC5HDP,2019:11:01 08:12:01,2000x1111,42.0 mm,1/40,2.4,200,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1028.JPG,._21_40_DON_1028.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1029.JPG,21_40_DON_1029.JPG,779 kB,BTC5HDP,2019:11:01 08:12:03,2000x1111,42.0 mm,1/40,2.4,200,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1029.JPG,._21_40_DON_1029.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1030.JPG,21_40_DON_1030.JPG,776 kB,BTC5HDP,2019:11:01 08:13:38,2000x1111,42.0 mm,1/40,2.4,100,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1030.JPG,._21_40_DON_1030.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1031.JPG,21_40_DON_1031.JPG,769 kB,BTC5HDP,2019:11:01 08:13:40,2000x1111,42.0 mm,1/40,2.4,100,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1031.JPG,._21_40_DON_1031.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1032.JPG,21_40_DON_1032.JPG,776 kB,BTC5HDP,2019:11:01 08:13:42,2000x1111,42.0 mm,1/40,2.4,100,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1032.JPG,._21_40_DON_1032.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1033.JPG,21_40_DON_1033.JPG,767 kB,BTC5HDP,2019:11:01 08:15:24,2000x1111,42.0 mm,1/40,2.4,100,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1033.JPG,._21_40_DON_1033.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1034.JPG,21_40_DON_1034.JPG,773 kB,BTC5HDP,2019:11:01 08:15:27,2000x1111,42.0 mm,1/40,2.4,100,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1034.JPG,._21_40_DON_1034.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1035.JPG,21_40_DON_1035.JPG,766 kB,BTC5HDP,2019:11:01 08:15:29,2000x1111,42.0 mm,1/40,2.4,100,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1035.JPG,._21_40_DON_1035.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1036.JPG,21_40_DON_1036.JPG,755 kB,BTC5HDP,2019:11:01 08:19:54,2000x1111,42.0 mm,1/40,2.4,100,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1036.JPG,._21_40_DON_1036.JPG,4.0 kB,,,,,,,,,
