"","SourceFile","FileName","FileSize","Model","DateTimeOriginal","ImageSize","FocalLength","ShutterSpeed","Aperture","ISO","WhiteBalance","Flash","Event"
"5","./27_41_BC_0003.JPG","27_41_BC_0003.JPG","832 kB","BTC5HDP",2019-10-09 17:14:16,"2000x1111","42.0 mm","1/47",2.4,100,"Unknown (288)","Auto, Did not fire",172
"7","./27_41_BC_0004.JPG","27_41_BC_0004.JPG","847 kB","BTC5HDP",2019-10-09 17:15:18,"2000x1111","42.0 mm","1/40",2.4,100,"Unknown (288)","Auto, Did not fire",173
"9","./27_41_BC_0005.JPG","27_41_BC_0005.JPG","847 kB","BTC5HDP",2019-10-09 17:15:20,"2000x1111","42.0 mm","1/40",2.4,100,"Unknown (288)","Auto, Did not fire",173
"11","./27_41_BC_0006.JPG","27_41_BC_0006.JPG","838 kB","BTC5HDP",2019-10-09 17:15:22,"2000x1111","42.0 mm","1/40",2.4,100,"Unknown (288)","Auto, Did not fire",173
"586","./10_35_DON_000160.JPG","10_35_DON_000160.JPG","718 kB","",2019-10-09 18:26:09,"2000x1500","","0",2.8,100,"","No Flash",174
"588","./10_35_DON_000161.JPG","10_35_DON_000161.JPG","717 kB","",2019-10-09 18:26:10,"2000x1500","","0",2.8,100,"","No Flash",174
"590","./10_35_DON_000162.JPG","10_35_DON_000162.JPG","712 kB","",2019-10-09 18:26:10,"2000x1500","","0",2.8,100,"","No Flash",174
"1360","./21_40_DON_0358.JPG","21_40_DON_0358.JPG","777 kB","BTC5HDP",2019-10-10 12:47:13,"2000x1111","42.0 mm","1/134",2.4,100,"Unknown (288)","Auto, Did not fire",175
"1362","./21_40_DON_0359.JPG","21_40_DON_0359.JPG","780 kB","BTC5HDP",2019-10-10 12:47:15,"2000x1111","42.0 mm","1/140",2.4,100,"Unknown (288)","Auto, Did not fire",175
"1364","./21_40_DON_0360.JPG","21_40_DON_0360.JPG","784 kB","BTC5HDP",2019-10-10 12:47:17,"2000x1111","42.0 mm","1/120",2.4,100,"Unknown (288)","Auto, Did not fire",175
"1366","./21_40_DON_0361.JPG","21_40_DON_0361.JPG","752 kB","BTC5HDP",2019-10-12 10:12:58,"2000x1111","42.0 mm","1/73",2.4,100,"Unknown (288)","Auto, Did not fire",176
"1368","./21_40_DON_0362.JPG","21_40_DON_0362.JPG","752 kB","BTC5HDP",2019-10-12 10:13:00,"2000x1111","42.0 mm","1/73",2.4,100,"Unknown (288)","Auto, Did not fire",176
"1370","./21_40_DON_0363.JPG","21_40_DON_0363.JPG","752 kB","BTC5HDP",2019-10-12 10:13:02,"2000x1111","42.0 mm","1/73",2.4,100,"Unknown (288)","Auto, Did not fire",176
"13","./27_41_BC_0007.JPG","27_41_BC_0007.JPG","826 kB","BTC5HDP",2019-10-12 17:36:39,"2000x1111","42.0 mm","1/15",2.4,200,"Unknown (288)","Auto, Did not fire",177
"15","./27_41_BC_0008.JPG","27_41_BC_0008.JPG","862 kB","BTC5HDP",2019-10-12 17:36:41,"2000x1111","42.0 mm","1/15",2.4,200,"Unknown (288)","Auto, Did not fire",177
"17","./27_41_BC_0009.JPG","27_41_BC_0009.JPG","877 kB","BTC5HDP",2019-10-12 17:36:43,"2000x1111","42.0 mm","1/15",2.4,200,"Unknown (288)","Auto, Did not fire",177
"19","./27_41_BC_0010.JPG","27_41_BC_0010.JPG","872 kB","BTC5HDP",2019-10-12 17:37:49,"2000x1111","42.0 mm","1/15",2.4,200,"Unknown (288)","Auto, Did not fire",178
"21","./27_41_BC_0011.JPG","27_41_BC_0011.JPG","863 kB","BTC5HDP",2019-10-12 17:37:51,"2000x1111","42.0 mm","1/15",2.4,200,"Unknown (288)","Auto, Did not fire",178
"23","./27_41_BC_0012.JPG","27_41_BC_0012.JPG","872 kB","BTC5HDP",2019-10-12 17:37:53,"2000x1111","42.0 mm","1/15",2.4,200,"Unknown (288)","Auto, Did not fire",178
"25","./27_41_BC_0013.JPG","27_41_BC_0013.JPG","770 kB","BTC5HDP",2019-10-12 19:05:55,"2000x1111","42.0 mm","1/20",2.4,1600,"Unknown (288)","Auto, Fired",179
"27","./27_41_BC_0014.JPG","27_41_BC_0014.JPG","858 kB","BTC5HDP",2019-10-12 19:05:57,"2000x1111","42.0 mm","1/24",2.4,100,"Unknown (288)","Auto, Fired",179
"29","./27_41_BC_0015.JPG","27_41_BC_0015.JPG","830 kB","BTC5HDP",2019-10-12 19:05:59,"2000x1111","42.0 mm","1/33",2.4,100,"Unknown (288)","Auto, Fired",179
"31","./27_41_BC_0016.JPG","27_41_BC_0016.JPG","788 kB","BTC5HDP",2019-10-13 03:02:47,"2000x1111","42.0 mm","1/20",2.4,100,"Unknown (288)","Auto, Fired",180
"33","./27_41_BC_0017.JPG","27_41_BC_0017.JPG","842 kB","BTC5HDP",2019-10-13 03:02:49,"2000x1111","42.0 mm","1/25",2.4,100,"Unknown (288)","Auto, Fired",180
"35","./27_41_BC_0018.JPG","27_41_BC_0018.JPG","815 kB","BTC5HDP",2019-10-13 03:02:51,"2000x1111","42.0 mm","1/36",2.4,100,"Unknown (288)","Auto, Fired",180
"37","./27_41_BC_0019.JPG","27_41_BC_0019.JPG","869 kB","BTC5HDP",2019-10-13 03:03:54,"2000x1111","42.0 mm","1/22",2.4,100,"Unknown (288)","Auto, Fired",181
"39","./27_41_BC_0020.JPG","27_41_BC_0020.JPG","830 kB","BTC5HDP",2019-10-13 03:03:56,"2000x1111","42.0 mm","1/36",2.4,100,"Unknown (288)","Auto, Fired",181
"41","./27_41_BC_0021.JPG","27_41_BC_0021.JPG","829 kB","BTC5HDP",2019-10-13 03:03:58,"2000x1111","42.0 mm","1/38",2.4,100,"Unknown (288)","Auto, Fired",181
"43","./27_41_BC_0022.JPG","27_41_BC_0022.JPG","618 kB","BTC5HDP",2019-10-13 03:04:59,"2000x1111","42.0 mm","1/4871",2.4,100,"Unknown (288)","Auto, Fired",182
"45","./27_41_BC_0023.JPG","27_41_BC_0023.JPG","790 kB","BTC5HDP",2019-10-13 03:05:01,"2000x1111","42.0 mm","1/47",2.4,100,"Unknown (288)","Auto, Fired",182
"47","./27_41_BC_0024.JPG","27_41_BC_0024.JPG","844 kB","BTC5HDP",2019-10-13 03:05:03,"2000x1111","42.0 mm","1/67",2.4,100,"Unknown (288)","Auto, Fired",182
"49","./27_41_BC_0025.JPG","27_41_BC_0025.JPG","859 kB","BTC5HDP",2019-10-13 03:06:04,"2000x1111","42.0 mm","1/25",2.4,100,"Unknown (288)","Auto, Fired",183
"51","./27_41_BC_0026.JPG","27_41_BC_0026.JPG","804 kB","BTC5HDP",2019-10-13 03:06:06,"2000x1111","42.0 mm","1/41",2.4,100,"Unknown (288)","Auto, Fired",183
"53","./27_41_BC_0027.JPG","27_41_BC_0027.JPG","791 kB","BTC5HDP",2019-10-13 03:06:08,"2000x1111","42.0 mm","1/45",2.4,100,"Unknown (288)","Auto, Fired",183
"55","./27_41_BC_0028.JPG","27_41_BC_0028.JPG","876 kB","BTC5HDP",2019-10-13 07:49:26,"2000x1111","42.0 mm","1/40",2.4,200,"Unknown (288)","Auto, Did not fire",184
"57","./27_41_BC_0029.JPG","27_41_BC_0029.JPG","876 kB","BTC5HDP",2019-10-13 07:49:28,"2000x1111","42.0 mm","1/40",2.4,200,"Unknown (288)","Auto, Did not fire",184
"59","./27_41_BC_0030.JPG","27_41_BC_0030.JPG","875 kB","BTC5HDP",2019-10-13 07:49:30,"2000x1111","42.0 mm","1/40",2.4,200,"Unknown (288)","Auto, Did not fire",184
"61","./27_41_BC_0031.JPG","27_41_BC_0031.JPG","877 kB","BTC5HDP",2019-10-13 08:15:26,"2000x1111","42.0 mm","1/41",2.4,100,"Unknown (288)","Auto, Did not fire",185
"63","./27_41_BC_0032.JPG","27_41_BC_0032.JPG","876 kB","BTC5HDP",2019-10-13 08:15:28,"2000x1111","42.0 mm","1/41",2.4,100,"Unknown (288)","Auto, Did not fire",185
"65","./27_41_BC_0033.JPG","27_41_BC_0033.JPG","878 kB","BTC5HDP",2019-10-13 08:15:29,"2000x1111","42.0 mm","1/41",2.4,100,"Unknown (288)","Auto, Did not fire",185
"1372","./21_40_DON_0364.JPG","21_40_DON_0364.JPG","778 kB","BTC5HDP",2019-10-13 11:36:34,"2000x1111","42.0 mm","1/108",2.4,100,"Unknown (288)","Auto, Did not fire",186
"1374","./21_40_DON_0365.JPG","21_40_DON_0365.JPG","778 kB","BTC5HDP",2019-10-13 11:36:36,"2000x1111","42.0 mm","1/108",2.4,100,"Unknown (288)","Auto, Did not fire",186
"1376","./21_40_DON_0366.JPG","21_40_DON_0366.JPG","775 kB","BTC5HDP",2019-10-13 11:36:38,"2000x1111","42.0 mm","1/108",2.4,100,"Unknown (288)","Auto, Did not fire",186
"1378","./21_40_DON_0367.JPG","21_40_DON_0367.JPG","739 kB","BTC5HDP",2019-10-13 11:46:18,"2000x1111","42.0 mm","1/79",2.4,100,"Unknown (288)","Auto, Did not fire",187
"1380","./21_40_DON_0368.JPG","21_40_DON_0368.JPG","871 kB","BTC5HDP",2019-10-13 11:46:20,"2000x1111","42.0 mm","1/83",2.4,100,"Unknown (288)","Auto, Did not fire",187
"1382","./21_40_DON_0369.JPG","21_40_DON_0369.JPG","865 kB","BTC5HDP",2019-10-13 11:46:22,"2000x1111","42.0 mm","1/83",2.4,100,"Unknown (288)","Auto, Did not fire",187
"1384","./21_40_DON_0370.JPG","21_40_DON_0370.JPG","878 kB","BTC5HDP",2019-10-13 12:29:18,"2000x1111","42.0 mm","1/112",2.4,100,"Unknown (288)","Auto, Did not fire",188
"1386","./21_40_DON_0371.JPG","21_40_DON_0371.JPG","868 kB","BTC5HDP",2019-10-13 12:29:20,"2000x1111","42.0 mm","1/108",2.4,100,"Unknown (288)","Auto, Did not fire",188
"1388","./21_40_DON_0372.JPG","21_40_DON_0372.JPG","868 kB","BTC5HDP",2019-10-13 12:29:22,"2000x1111","42.0 mm","1/108",2.4,100,"Unknown (288)","Auto, Did not fire",188
"1390","./21_40_DON_0373.JPG","21_40_DON_0373.JPG","738 kB","BTC5HDP",2019-10-13 12:44:21,"2000x1111","42.0 mm","1/91",2.4,100,"Unknown (288)","Auto, Did not fire",189
"1392","./21_40_DON_0374.JPG","21_40_DON_0374.JPG","878 kB","BTC5HDP",2019-10-13 12:44:23,"2000x1111","42.0 mm","1/95",2.4,100,"Unknown (288)","Auto, Did not fire",189
"1394","./21_40_DON_0375.JPG","21_40_DON_0375.JPG","879 kB","BTC5HDP",2019-10-13 12:44:25,"2000x1111","42.0 mm","1/100",2.4,100,"Unknown (288)","Auto, Did not fire",189
"1396","./21_40_DON_0376.JPG","21_40_DON_0376.JPG","761 kB","BTC5HDP",2019-10-13 13:19:24,"2000x1111","42.0 mm","1/120",2.4,100,"Unknown (288)","Auto, Did not fire",190
"1398","./21_40_DON_0377.JPG","21_40_DON_0377.JPG","754 kB","BTC5HDP",2019-10-13 13:19:26,"2000x1111","42.0 mm","1/120",2.4,100,"Unknown (288)","Auto, Did not fire",190
"1400","./21_40_DON_0378.JPG","21_40_DON_0378.JPG","746 kB","BTC5HDP",2019-10-13 13:19:28,"2000x1111","42.0 mm","1/117",2.4,100,"Unknown (288)","Auto, Did not fire",190
"1402","./21_40_DON_0379.JPG","21_40_DON_0379.JPG","739 kB","BTC5HDP",2019-10-13 13:26:42,"2000x1111","42.0 mm","1/76",2.4,100,"Unknown (288)","Auto, Did not fire",191
"1404","./21_40_DON_0380.JPG","21_40_DON_0380.JPG","741 kB","BTC5HDP",2019-10-13 13:26:44,"2000x1111","42.0 mm","1/76",2.4,100,"Unknown (288)","Auto, Did not fire",191
"1406","./21_40_DON_0381.JPG","21_40_DON_0381.JPG","743 kB","BTC5HDP",2019-10-13 13:26:46,"2000x1111","42.0 mm","1/76",2.4,100,"Unknown (288)","Auto, Did not fire",191
"1408","./21_40_DON_0382.JPG","21_40_DON_0382.JPG","876 kB","BTC5HDP",2019-10-13 13:29:16,"2000x1111","42.0 mm","1/76",2.4,100,"Unknown (288)","Auto, Did not fire",192
"1410","./21_40_DON_0383.JPG","21_40_DON_0383.JPG","740 kB","BTC5HDP",2019-10-13 13:29:18,"2000x1111","42.0 mm","1/76",2.4,100,"Unknown (288)","Auto, Did not fire",192
"1412","./21_40_DON_0384.JPG","21_40_DON_0384.JPG","737 kB","BTC5HDP",2019-10-13 13:29:20,"2000x1111","42.0 mm","1/76",2.4,100,"Unknown (288)","Auto, Did not fire",192
"1414","./21_40_DON_0385.JPG","21_40_DON_0385.JPG","741 kB","BTC5HDP",2019-10-13 13:33:28,"2000x1111","42.0 mm","1/76",2.4,100,"Unknown (288)","Auto, Did not fire",193
"1416","./21_40_DON_0386.JPG","21_40_DON_0386.JPG","738 kB","BTC5HDP",2019-10-13 13:33:31,"2000x1111","42.0 mm","1/76",2.4,100,"Unknown (288)","Auto, Did not fire",193
"1418","./21_40_DON_0387.JPG","21_40_DON_0387.JPG","878 kB","BTC5HDP",2019-10-13 13:33:33,"2000x1111","42.0 mm","1/76",2.4,100,"Unknown (288)","Auto, Did not fire",193
"1420","./21_40_DON_0388.JPG","21_40_DON_0388.JPG","738 kB","BTC5HDP",2019-10-13 13:48:14,"2000x1111","42.0 mm","1/73",2.4,100,"Unknown (288)","Auto, Did not fire",194
"1422","./21_40_DON_0389.JPG","21_40_DON_0389.JPG","740 kB","BTC5HDP",2019-10-13 13:48:16,"2000x1111","42.0 mm","1/73",2.4,100,"Unknown (288)","Auto, Did not fire",194
"1424","./21_40_DON_0390.JPG","21_40_DON_0390.JPG","879 kB","BTC5HDP",2019-10-13 13:48:18,"2000x1111","42.0 mm","1/73",2.4,100,"Unknown (288)","Auto, Did not fire",194
"1426","./21_40_DON_0391.JPG","21_40_DON_0391.JPG","751 kB","BTC5HDP",2019-10-13 14:14:21,"2000x1111","42.0 mm","1/76",2.4,100,"Unknown (288)","Auto, Did not fire",195
"1428","./21_40_DON_0392.JPG","21_40_DON_0392.JPG","755 kB","BTC5HDP",2019-10-13 14:14:23,"2000x1111","42.0 mm","1/76",2.4,100,"Unknown (288)","Auto, Did not fire",195
"1430","./21_40_DON_0393.JPG","21_40_DON_0393.JPG","752 kB","BTC5HDP",2019-10-13 14:14:25,"2000x1111","42.0 mm","1/79",2.4,100,"Unknown (288)","Auto, Did not fire",195
"1432","./21_40_DON_0394.JPG","21_40_DON_0394.JPG","751 kB","BTC5HDP",2019-10-13 14:17:32,"2000x1111","42.0 mm","1/76",2.4,100,"Unknown (288)","Auto, Did not fire",196
"1434","./21_40_DON_0395.JPG","21_40_DON_0395.JPG","751 kB","BTC5HDP",2019-10-13 14:17:34,"2000x1111","42.0 mm","1/76",2.4,100,"Unknown (288)","Auto, Did not fire",196
"1436","./21_40_DON_0396.JPG","21_40_DON_0396.JPG","749 kB","BTC5HDP",2019-10-13 14:17:36,"2000x1111","42.0 mm","1/76",2.4,100,"Unknown (288)","Auto, Did not fire",196
"1438","./21_40_DON_0397.JPG","21_40_DON_0397.JPG","761 kB","BTC5HDP",2019-10-13 14:56:51,"2000x1111","42.0 mm","1/79",2.4,100,"Unknown (288)","Auto, Did not fire",197
"1440","./21_40_DON_0398.JPG","21_40_DON_0398.JPG","754 kB","BTC5HDP",2019-10-13 14:56:53,"2000x1111","42.0 mm","1/79",2.4,100,"Unknown (288)","Auto, Did not fire",197
"1442","./21_40_DON_0399.JPG","21_40_DON_0399.JPG","757 kB","BTC5HDP",2019-10-13 14:56:55,"2000x1111","42.0 mm","1/79",2.4,100,"Unknown (288)","Auto, Did not fire",197
"67","./27_41_BC_0034.JPG","27_41_BC_0034.JPG","837 kB","BTC5HDP",2019-10-13 15:01:45,"2000x1111","42.0 mm","1/347",2.4,100,"Unknown (288)","Auto, Did not fire",198
"69","./27_41_BC_0035.JPG","27_41_BC_0035.JPG","876 kB","BTC5HDP",2019-10-13 15:01:47,"2000x1111","42.0 mm","1/378",2.4,100,"Unknown (288)","Auto, Did not fire",198
"71","./27_41_BC_0036.JPG","27_41_BC_0036.JPG","876 kB","BTC5HDP",2019-10-13 15:01:49,"2000x1111","42.0 mm","1/378",2.4,100,"Unknown (288)","Auto, Did not fire",198
"1444","./21_40_DON_0400.JPG","21_40_DON_0400.JPG","762 kB","BTC5HDP",2019-10-13 15:08:03,"2000x1111","42.0 mm","1/91",2.4,100,"Unknown (288)","Auto, Did not fire",199
"1446","./21_40_DON_0401.JPG","21_40_DON_0401.JPG","761 kB","BTC5HDP",2019-10-13 15:08:05,"2000x1111","42.0 mm","1/95",2.4,100,"Unknown (288)","Auto, Did not fire",199
"1448","./21_40_DON_0402.JPG","21_40_DON_0402.JPG","763 kB","BTC5HDP",2019-10-13 15:08:07,"2000x1111","42.0 mm","1/95",2.4,100,"Unknown (288)","Auto, Did not fire",199
"73","./27_41_BC_0037.JPG","27_41_BC_0037.JPG","850 kB","BTC5HDP",2019-10-13 15:22:21,"2000x1111","42.0 mm","1/400",2.4,100,"Unknown (288)","Auto, Did not fire",200
"75","./27_41_BC_0038.JPG","27_41_BC_0038.JPG","838 kB","BTC5HDP",2019-10-13 15:22:23,"2000x1111","42.0 mm","1/450",2.4,100,"Unknown (288)","Auto, Did not fire",200
"77","./27_41_BC_0039.JPG","27_41_BC_0039.JPG","837 kB","BTC5HDP",2019-10-13 15:22:25,"2000x1111","42.0 mm","1/450",2.4,100,"Unknown (288)","Auto, Did not fire",200
"1450","./21_40_DON_0403.JPG","21_40_DON_0403.JPG","757 kB","BTC5HDP",2019-10-13 15:30:20,"2000x1111","42.0 mm","1/87",2.4,100,"Unknown (288)","Auto, Did not fire",201
"1452","./21_40_DON_0404.JPG","21_40_DON_0404.JPG","756 kB","BTC5HDP",2019-10-13 15:30:22,"2000x1111","42.0 mm","1/87",2.4,100,"Unknown (288)","Auto, Did not fire",201
"1454","./21_40_DON_0405.JPG","21_40_DON_0405.JPG","753 kB","BTC5HDP",2019-10-13 15:30:24,"2000x1111","42.0 mm","1/87",2.4,100,"Unknown (288)","Auto, Did not fire",201
"1456","./21_40_DON_0406.JPG","21_40_DON_0406.JPG","756 kB","BTC5HDP",2019-10-13 15:32:08,"2000x1111","42.0 mm","1/91",2.4,100,"Unknown (288)","Auto, Did not fire",202
"1458","./21_40_DON_0407.JPG","21_40_DON_0407.JPG","756 kB","BTC5HDP",2019-10-13 15:32:10,"2000x1111","42.0 mm","1/91",2.4,100,"Unknown (288)","Auto, Did not fire",202
"1460","./21_40_DON_0408.JPG","21_40_DON_0408.JPG","756 kB","BTC5HDP",2019-10-13 15:32:12,"2000x1111","42.0 mm","1/91",2.4,100,"Unknown (288)","Auto, Did not fire",202
"1462","./21_40_DON_0409.JPG","21_40_DON_0409.JPG","769 kB","BTC5HDP",2019-10-13 15:43:18,"2000x1111","42.0 mm","1/95",2.4,100,"Unknown (288)","Auto, Did not fire",203
"1464","./21_40_DON_0410.JPG","21_40_DON_0410.JPG","767 kB","BTC5HDP",2019-10-13 15:43:20,"2000x1111","42.0 mm","1/95",2.4,100,"Unknown (288)","Auto, Did not fire",203
"1466","./21_40_DON_0411.JPG","21_40_DON_0411.JPG","765 kB","BTC5HDP",2019-10-13 15:43:22,"2000x1111","42.0 mm","1/95",2.4,100,"Unknown (288)","Auto, Did not fire",203
"79","./27_41_BC_0040.JPG","27_41_BC_0040.JPG","855 kB","BTC5HDP",2019-10-13 18:09:59,"2000x1111","42.0 mm","1/15",2.4,100,"Unknown (288)","Auto, Did not fire",204
"81","./27_41_BC_0041.JPG","27_41_BC_0041.JPG","856 kB","BTC5HDP",2019-10-13 18:10:01,"2000x1111","42.0 mm","1/15",2.4,100,"Unknown (288)","Auto, Did not fire",204
"83","./27_41_BC_0042.JPG","27_41_BC_0042.JPG","856 kB","BTC5HDP",2019-10-13 18:10:03,"2000x1111","42.0 mm","1/15",2.4,100,"Unknown (288)","Auto, Did not fire",204
"85","./27_41_BC_0043.JPG","27_41_BC_0043.JPG","761 kB","BTC5HDP",2019-10-13 19:06:21,"2000x1111","42.0 mm","1/91",2.4,100,"Unknown (288)","Auto, Fired",205
"87","./27_41_BC_0044.JPG","27_41_BC_0044.JPG","811 kB","BTC5HDP",2019-10-13 19:06:23,"2000x1111","42.0 mm","1/38",2.4,100,"Unknown (288)","Auto, Fired",205
"89","./27_41_BC_0045.JPG","27_41_BC_0045.JPG","786 kB","BTC5HDP",2019-10-13 19:06:25,"2000x1111","42.0 mm","1/41",2.4,100,"Unknown (288)","Auto, Fired",205
"91","./27_41_BC_0046.JPG","27_41_BC_0046.JPG","687 kB","BTC5HDP",2019-10-13 19:07:39,"2000x1111","42.0 mm","1/960",2.4,100,"Unknown (288)","Auto, Fired",206
"93","./27_41_BC_0047.JPG","27_41_BC_0047.JPG","705 kB","BTC5HDP",2019-10-13 19:07:41,"2000x1111","42.0 mm","1/636",2.4,100,"Unknown (288)","Auto, Fired",206
"95","./27_41_BC_0048.JPG","27_41_BC_0048.JPG","865 kB","BTC5HDP",2019-10-13 19:07:43,"2000x1111","42.0 mm","1/181",2.4,100,"Unknown (288)","Auto, Fired",206
"97","./27_41_BC_0049.JPG","27_41_BC_0049.JPG","794 kB","BTC5HDP",2019-10-13 19:09:35,"2000x1111","42.0 mm","1/112",2.4,100,"Unknown (288)","Auto, Fired",207
"99","./27_41_BC_0050.JPG","27_41_BC_0050.JPG","858 kB","BTC5HDP",2019-10-13 19:09:37,"2000x1111","42.0 mm","1/173",2.4,100,"Unknown (288)","Auto, Fired",207
"101","./27_41_BC_0051.JPG","27_41_BC_0051.JPG","858 kB","BTC5HDP",2019-10-13 19:09:39,"2000x1111","42.0 mm","1/181",2.4,100,"Unknown (288)","Auto, Fired",207
"1468","./21_40_DON_0412.JPG","21_40_DON_0412.JPG","92 kB","BTC5HDP",2019-10-13 22:59:35,"2000x1111","42.0 mm","1/20",2.4,1600,"Unknown (288)","Auto, Fired",208
"1470","./21_40_DON_0413.JPG","21_40_DON_0413.JPG","810 kB","BTC5HDP",2019-10-13 22:59:37,"2000x1111","42.0 mm","1/558",2.4,100,"Unknown (288)","Auto, Fired",208
"1472","./21_40_DON_0414.JPG","21_40_DON_0414.JPG","812 kB","BTC5HDP",2019-10-13 22:59:39,"2000x1111","42.0 mm","1/558",2.4,100,"Unknown (288)","Auto, Fired",208
"1474","./21_40_DON_0415.JPG","21_40_DON_0415.JPG","213 kB","BTC5HDP",2019-10-13 23:34:11,"2000x1111","42.0 mm","1/20",2.4,400,"Unknown (288)","Auto, Fired",209
"1476","./21_40_DON_0416.JPG","21_40_DON_0416.JPG","806 kB","BTC5HDP",2019-10-13 23:34:13,"2000x1111","42.0 mm","1/693",2.4,100,"Unknown (288)","Auto, Fired",209
"1478","./21_40_DON_0417.JPG","21_40_DON_0417.JPG","804 kB","BTC5HDP",2019-10-13 23:34:15,"2000x1111","42.0 mm","1/609",2.4,100,"Unknown (288)","Auto, Fired",209
"1480","./21_40_DON_0418.JPG","21_40_DON_0418.JPG","847 kB","BTC5HDP",2019-10-14 00:06:51,"2000x1111","42.0 mm","1/292",2.4,100,"Unknown (288)","Auto, Fired",210
"1482","./21_40_DON_0419.JPG","21_40_DON_0419.JPG","820 kB","BTC5HDP",2019-10-14 00:06:53,"2000x1111","42.0 mm","1/480",2.4,100,"Unknown (288)","Auto, Fired",210
"1484","./21_40_DON_0420.JPG","21_40_DON_0420.JPG","817 kB","BTC5HDP",2019-10-14 00:06:55,"2000x1111","42.0 mm","1/535",2.4,100,"Unknown (288)","Auto, Fired",210
"1486","./21_40_DON_0421.JPG","21_40_DON_0421.JPG","836 kB","BTC5HDP",2019-10-14 00:25:20,"2000x1111","42.0 mm","1/362",2.4,100,"Unknown (288)","Auto, Fired",211
"1488","./21_40_DON_0422.JPG","21_40_DON_0422.JPG","817 kB","BTC5HDP",2019-10-14 00:25:23,"2000x1111","42.0 mm","1/512",2.4,100,"Unknown (288)","Auto, Fired",211
"1490","./21_40_DON_0423.JPG","21_40_DON_0423.JPG","813 kB","BTC5HDP",2019-10-14 00:25:24,"2000x1111","42.0 mm","1/558",2.4,100,"Unknown (288)","Auto, Fired",211
"1492","./21_40_DON_0424.JPG","21_40_DON_0424.JPG","828 kB","BTC5HDP",2019-10-14 00:37:40,"2000x1111","42.0 mm","1/400",2.4,100,"Unknown (288)","Auto, Fired",212
"1494","./21_40_DON_0425.JPG","21_40_DON_0425.JPG","816 kB","BTC5HDP",2019-10-14 00:37:42,"2000x1111","42.0 mm","1/535",2.4,100,"Unknown (288)","Auto, Fired",212
"1496","./21_40_DON_0426.JPG","21_40_DON_0426.JPG","814 kB","BTC5HDP",2019-10-14 00:37:44,"2000x1111","42.0 mm","1/558",2.4,100,"Unknown (288)","Auto, Fired",212
"1498","./21_40_DON_0427.JPG","21_40_DON_0427.JPG","843 kB","BTC5HDP",2019-10-14 01:05:10,"2000x1111","42.0 mm","1/347",2.4,100,"Unknown (288)","Auto, Fired",213
"1500","./21_40_DON_0428.JPG","21_40_DON_0428.JPG","819 kB","BTC5HDP",2019-10-14 01:05:12,"2000x1111","42.0 mm","1/512",2.4,100,"Unknown (288)","Auto, Fired",213
"1502","./21_40_DON_0429.JPG","21_40_DON_0429.JPG","816 kB","BTC5HDP",2019-10-14 01:05:14,"2000x1111","42.0 mm","1/558",2.4,100,"Unknown (288)","Auto, Fired",213
"1504","./21_40_DON_0430.JPG","21_40_DON_0430.JPG","787 kB","BTC5HDP",2019-10-14 10:46:12,"2000x1111","42.0 mm","1/117",2.4,100,"Unknown (288)","Auto, Did not fire",214
"1506","./21_40_DON_0431.JPG","21_40_DON_0431.JPG","783 kB","BTC5HDP",2019-10-14 10:46:14,"2000x1111","42.0 mm","1/117",2.4,100,"Unknown (288)","Auto, Did not fire",214
"1508","./21_40_DON_0432.JPG","21_40_DON_0432.JPG","782 kB","BTC5HDP",2019-10-14 10:46:16,"2000x1111","42.0 mm","1/117",2.4,100,"Unknown (288)","Auto, Did not fire",214
"1510","./21_40_DON_0433.JPG","21_40_DON_0433.JPG","795 kB","BTC5HDP",2019-10-14 10:50:21,"2000x1111","42.0 mm","1/103",2.4,100,"Unknown (288)","Auto, Did not fire",215
"1512","./21_40_DON_0434.JPG","21_40_DON_0434.JPG","788 kB","BTC5HDP",2019-10-14 10:50:23,"2000x1111","42.0 mm","1/103",2.4,100,"Unknown (288)","Auto, Did not fire",215
"1514","./21_40_DON_0435.JPG","21_40_DON_0435.JPG","788 kB","BTC5HDP",2019-10-14 10:50:25,"2000x1111","42.0 mm","1/103",2.4,100,"Unknown (288)","Auto, Did not fire",215
"103","./27_41_BC_0052.JPG","27_41_BC_0052.JPG","850 kB","BTC5HDP",2019-10-14 12:40:11,"2000x1111","42.0 mm","1/95",2.4,100,"Unknown (288)","Auto, Did not fire",216
"105","./27_41_BC_0053.JPG","27_41_BC_0053.JPG","850 kB","BTC5HDP",2019-10-14 12:40:13,"2000x1111","42.0 mm","1/95",2.4,100,"Unknown (288)","Auto, Did not fire",216
"107","./27_41_BC_0054.JPG","27_41_BC_0054.JPG","850 kB","BTC5HDP",2019-10-14 12:40:15,"2000x1111","42.0 mm","1/100",2.4,100,"Unknown (288)","Auto, Did not fire",216
"1516","./21_40_DON_0436.JPG","21_40_DON_0436.JPG","804 kB","BTC5HDP",2019-10-14 13:35:06,"2000x1111","42.0 mm","1/103",2.4,100,"Unknown (288)","Auto, Did not fire",217
"1518","./21_40_DON_0437.JPG","21_40_DON_0437.JPG","804 kB","BTC5HDP",2019-10-14 13:35:08,"2000x1111","42.0 mm","1/103",2.4,100,"Unknown (288)","Auto, Did not fire",217
