"","Image1","DateTimeOriginal","ForestName","Camera","Camera_Trap_Days","Date_Out","Date_Checked","choice"
"98","21_21_DON_0001.JPG","2018-11-26 14:10:10","DON",21,94,"18/11/26","19/02/28","HUMAN"
"99","25_09_SH_0063.JPG","2018-11-26 14:14:46","SH",25,90,"18/11/13","19/02/11","SQUIRRELGRAY"
"100","24_04_BC_0046.JPG","2018-11-26 18:06:38","BC",24,109,"18/11/15","19/03/04","DEERWHITETAILED"
"101","29_19_DEG_0001.JPG","2018-11-26 22:52:01","DEG",29,73,"18/11/26","19/02/07","DEERWHITETAILED"
"102","24_04_BC_0049.JPG","2018-11-26 23:42:30","BC",24,109,"18/11/15","19/03/04","DEERWHITETAILED"
"103","24_04_BC_0052.JPG","2018-11-26 23:48:10","BC",24,109,"18/11/15","19/03/04","DEERWHITETAILED"
"104","24_04_BC_0055.JPG","2018-11-27 06:20:24","BC",24,109,"18/11/15","19/03/04","DEERWHITETAILED"
"105","08_23_DEG_000007.JPG","2018-11-27 07:00:47","DEG",8,73,"18/11/26","19/02/07","SOMETHINGHERE"
"106","24_04_BC_0058.JPG","2018-11-27 07:16:35","BC",24,109,"18/11/15","19/03/04","DEERWHITETAILED"
"107","24_04_BC_0061.JPG","2018-11-27 07:19:13","BC",24,109,"18/11/15","19/03/04","DEERWHITETAILED"
"108","17_24_BC_000070.JPG","2018-11-27 08:56:00","BC",17,109,"18/11/15","19/03/04","SQUIRRELGRAY"
"109","11_13_BC_000058.JPG","2018-11-27 10:21:10","BC",11,109,"18/11/15","19/03/04","NOTHINGHERE"
"110","25_09_SH_0066.JPG","2018-11-27 12:26:07","SH",25,90,"18/11/13","19/02/11","SQUIRRELGRAY"
"111","23_03_SH_0019.JPG","2018-11-27 14:01:00","SH",23,89,"18/11/14","19/02/11","SQUIRRELGRAY"
"112","33_01_WF_0004.JPG","2018-11-27 17:16:10","WF",33,65,"18/11/27","19/01/31","NOTHINGHERE"
"113","33_01_WF_0007.JPG","2018-11-27 17:26:17","WF",33,65,"18/11/27","19/01/31","NOTHINGHERE"
"114","28_15_DEG_0008.JPG","2018-11-27 20:02:07","DEG",28,73,"18/11/26","19/02/07","FISHER"
"115","22_18_WF_0001.JPG","2018-11-27 23:02:56","WF",22,65,"18/11/27","19/01/31","COYOTE"
"116","22_18_WF_0004.JPG","2018-11-28 03:53:12","WF",22,65,"18/11/27","19/01/31","FISHER"
"117","22_18_WF_0007.JPG","2018-11-28 03:55:17","WF",22,65,"18/11/27","19/01/31","SOMETHINGHERE"
"118","33_01_WF_0010.JPG","2018-11-28 05:14:47","WF",33,65,"18/11/27","19/01/31","DEERWHITETAILED"
"119","03_05_SH_000013.JPG","2018-11-28 06:43:05","SH",3,89,"18/11/14","19/02/11","SOMETHINGHERE"
"120","17_24_BC_000073.JPG","2018-11-28 09:04:03","BC",17,109,"18/11/15","19/03/04","SQUIRRELGRAY"
"121","09_25_WF_000001.JPG","2018-11-28 10:16:37","WF",9,65,"18/11/27","19/01/31","DEERWHITETAILED"
"122","11_13_BC_000061.JPG","2018-11-28 12:21:17","BC",11,109,"18/11/15","19/03/04","SQUIRRELGRAY"
"123","29_19_DEG_0004.JPG","2018-11-28 13:38:20","DEG",29,73,"18/11/26","19/02/07","DEERWHITETAILED"
"124","08_23_DEG_000010.JPG","2018-11-28 17:29:15","DEG",8,73,"18/11/26","19/02/07","NOTHINGHERE"
"125","08_23_DEG_000013.JPG","2018-11-28 17:34:32","DEG",8,73,"18/11/26","19/02/07","SNOWSHOEHARE"
"126","17_24_BC_000076.JPG","2018-11-28 19:54:02","BC",17,109,"18/11/15","19/03/04","DEERWHITETAILED"
"127","17_24_BC_000079.JPG","2018-11-28 19:56:11","BC",17,109,"18/11/15","19/03/04","DEERWHITETAILED"
"128","17_24_BC_000082.JPG","2018-11-28 19:59:30","BC",17,109,"18/11/15","19/03/04","DEERWHITETAILED"
"129","17_24_BC_000085.JPG","2018-11-28 22:56:51","BC",17,109,"18/11/15","19/03/04","DEERWHITETAILED"
"130","29_19_DEG_0007.JPG","2018-11-29 00:16:13","DEG",29,73,"18/11/26","19/02/07","FISHER"
"131","22_18_WF_0010.JPG","2018-11-29 01:23:51","WF",22,65,"18/11/27","19/01/31","FISHER"
"132","22_18_WF_0013.JPG","2018-11-29 01:29:39","WF",22,65,"18/11/27","19/01/31","FISHER"
"133","11_13_BC_000064.JPG","2018-11-29 11:09:54","BC",11,109,"18/11/15","19/03/04","SQUIRRELGRAY"
"134","11_13_BC_000067.JPG","2018-11-29 11:50:38","BC",11,109,"18/11/15","19/03/04","SQUIRRELGRAY"
"135","24_04_BC_0064.JPG","2018-11-29 12:35:16","BC",24,109,"18/11/15","19/03/04","SQUIRRELGRAY"
"136","11_13_BC_000070.JPG","2018-11-29 17:26:23","BC",11,109,"18/11/15","19/03/04","PORCUPINE"
"137","29_19_DEG_0010.JPG","2018-11-29 18:32:19","DEG",29,73,"18/11/26","19/02/07","DEERWHITETAILED"
"138","21_21_DON_0003.JPG","2018-11-29 19:02:54","DON",21,94,"18/11/26","19/02/28","FOXRED"
"139","29_19_DEG_0013.JPG","2018-11-30 06:39:46","DEG",29,73,"18/11/26","19/02/07","SOMETHINGHERE"
"140","29_19_DEG_0016.JPG","2018-11-30 06:42:33","DEG",29,73,"18/11/26","19/02/07","DEERWHITETAILED"
"141","29_19_DEG_0019.JPG","2018-11-30 06:44:06","DEG",29,73,"18/11/26","19/02/07","DEERWHITETAILED"
"142","29_19_DEG_0025.JPG","2018-11-30 08:47:11","DEG",29,73,"18/11/26","19/02/07","DEERWHITETAILED"
"143","22_18_WF_0016.JPG","2018-11-30 10:12:41","WF",22,65,"18/11/27","19/01/31","FISHER"
"144","22_18_WF_0019.JPG","2018-11-30 11:43:36","WF",22,65,"18/11/27","19/01/31","FISHER"
"145","22_18_WF_0022.JPG","2018-11-30 16:17:57","WF",22,65,"18/11/27","19/01/31","DEERWHITETAILED"
"146","22_18_WF_0025.JPG","2018-11-30 16:19:09","WF",22,65,"18/11/27","19/01/31","DEERWHITETAILED"
"147","22_18_WF_0028.JPG","2018-11-30 16:20:14","WF",22,65,"18/11/27","19/01/31","DEERWHITETAILED"
"148","33_01_WF_0013.JPG","2018-11-30 16:34:19","WF",33,65,"18/11/27","19/01/31","DEERWHITETAILED"
"149","33_01_WF_0016.JPG","2018-11-30 16:35:27","WF",33,65,"18/11/27","19/01/31","DEERWHITETAILED"
"150","22_18_WF_0031.JPG","2018-12-01 06:17:58","WF",22,65,"18/11/27","19/01/31","DEERWHITETAILED"
"151","15_14_DEG_000002.JPG","2018-12-01 08:16:56","DEG",15,73,"18/11/26","19/02/07","DEERWHITETAILED"
"152","33_01_WF_0019.JPG","2018-12-01 08:51:41","WF",33,65,"18/11/27","19/01/31","SOMETHINGHERE"
"153","04_26_WF_000001.JPG","2018-12-01 10:05:23","WF",4,65,"18/11/27","19/01/31","NOTHINGHERE"
"154","04_26_WF_000004.JPG","2018-12-01 10:12:11","WF",4,65,"18/11/27","19/01/31","NOTHINGHERE"
"155","04_26_WF_000007.JPG","2018-12-01 10:32:48","WF",4,65,"18/11/27","19/01/31","NOTHINGHERE"
"156","04_26_WF_000010.JPG","2018-12-01 10:35:36","WF",4,65,"18/11/27","19/01/31","NOTHINGHERE"
"157","23_03_SH_0022.JPG","2018-12-01 10:37:12","SH",23,89,"18/11/14","19/02/11","DEERWHITETAILED"
"158","04_26_WF_000013.JPG","2018-12-01 11:48:30","WF",4,65,"18/11/27","19/01/31","TURKEY"
"159","17_24_BC_000088.JPG","2018-12-01 14:05:02","BC",17,109,"18/11/15","19/03/04","SOMETHINGHERE"
"160","24_04_BC_0067.JPG","2018-12-01 14:31:44","BC",24,109,"18/11/15","19/03/04","SQUIRRELGRAY"
"161","11_13_BC_000073.JPG","2018-12-01 17:10:01","BC",11,109,"18/11/15","19/03/04","PORCUPINE"
"162","24_04_BC_0070.JPG","2018-12-01 17:39:34","BC",24,109,"18/11/15","19/03/04","DEERWHITETAILED"
"163","22_18_WF_0037.JPG","2018-12-02 00:00:04","WF",22,65,"18/11/27","19/01/31","FISHER"
"164","11_13_BC_000076.JPG","2018-12-02 13:07:15","BC",11,109,"18/11/15","19/03/04","SQUIRRELGRAY"
"165","09_25_WF_000004.JPG","2018-12-02 13:26:01","WF",9,65,"18/11/27","19/01/31","SQUIRRELGRAY"
"166","04_26_WF_000016.JPG","2018-12-02 23:44:02","WF",4,65,"18/11/27","19/01/31","NOTHINGHERE"
"167","33_01_WF_0022.JPG","2018-12-03 00:05:05","WF",33,65,"18/11/27","19/01/31","SOMETHINGHERE"
"168","23_03_SH_0025.JPG","2018-12-03 00:53:35","SH",23,89,"18/11/14","19/02/11","DEERWHITETAILED"
"169","33_01_WF_0025.JPG","2018-12-03 03:41:23","WF",33,65,"18/11/27","19/01/31","DEERWHITETAILED"
"170","33_01_WF_0028.JPG","2018-12-03 03:42:40","WF",33,65,"18/11/27","19/01/31","DEERWHITETAILED"
"171","33_01_WF_0031.JPG","2018-12-03 03:54:35","WF",33,65,"18/11/27","19/01/31","DEERWHITETAILED"
"172","22_18_WF_0040.JPG","2018-12-03 07:09:44","WF",22,65,"18/11/27","19/01/31","DEERWHITETAILED"
"173","22_18_WF_0043.JPG","2018-12-03 07:19:51","WF",22,65,"18/11/27","19/01/31","DEERWHITETAILED"
"174","17_24_BC_000091.JPG","2018-12-03 09:53:09","BC",17,109,"18/11/15","19/03/04","SQUIRRELGRAY"
"175","11_13_BC_000079.JPG","2018-12-03 13:10:36","BC",11,109,"18/11/15","19/03/04","SQUIRRELGRAY"
"176","17_24_BC_000094.JPG","2018-12-03 14:02:22","BC",17,109,"18/11/15","19/03/04","SQUIRRELGRAY"
"177","17_24_BC_000097.JPG","2018-12-03 14:44:12","BC",17,109,"18/11/15","19/03/04","SQUIRRELGRAY"
"178","24_04_BC_0073.JPG","2018-12-03 16:48:48","BC",24,109,"18/11/15","19/03/04","DEERWHITETAILED"
"179","29_19_DEG_0028.JPG","2018-12-03 18:33:06","DEG",29,73,"18/11/26","19/02/07","DEERWHITETAILED"
"180","29_19_DEG_0031.JPG","2018-12-03 18:34:21","DEG",29,73,"18/11/26","19/02/07","DEERWHITETAILED"
"181","29_19_DEG_0034.JPG","2018-12-04 00:28:09","DEG",29,73,"18/11/26","19/02/07","DEERWHITETAILED"
"182","24_04_BC_0076.JPG","2018-12-04 02:31:19","BC",24,109,"18/11/15","19/03/04","DEERWHITETAILED"
"183","33_01_WF_0037.JPG","2018-12-04 02:57:07","WF",33,65,"18/11/27","19/01/31","DEERWHITETAILED"
"184","24_04_BC_0079.JPG","2018-12-04 03:03:19","BC",24,109,"18/11/15","19/03/04","DEERWHITETAILED"
